団体コード	uid	都道府県名（漢字）	市区町村名（漢字）	都道府県名（かな）	市区町村名（かな）	lat	lng
336815	code33681	岡山県	吉備中央町	おかやまけん	きびちゅうおうちょう	34.86230433	133.7535373
341002	code34100	広島県	広島市	ひろしまけん	ひろしまし	34.46928113	132.4630225
342025	code34202	広島県	呉市	ひろしまけん	くれし	34.26003291	132.6380737
342033	code34203	広島県	竹原市	ひろしまけん	たけはらし	34.36516923	132.8909614
342041	code34204	広島県	三原市	ひろしまけん	みはらし	34.458053	133.0093336
342050	code34205	広島県	尾道市	ひろしまけん	おのみちし	34.48033724	133.1587045
342076	code34207	広島県	福山市	ひろしまけん	ふくやまし	34.52986318	133.331043
342084	code34208	広島県	府中市	ひろしまけん	ふちゅうし	34.63993731	133.1782643
342092	code34209	広島県	三次市	ひろしまけん	みよしし	34.79162071	132.8682466
342106	code34210	広島県	庄原市	ひろしまけん	しょうばらし	34.93240806	133.0645473
342114	code34211	広島県	大竹市	ひろしまけん	おおたけし	34.2659297	132.1841214
342122	code34212	広島県	東広島市	ひろしまけん	ひがしひろしまし	34.43405243	132.7674495
342131	code34213	広島県	廿日市市	ひろしまけん	はつかいちし	34.40474556	132.1914811
342149	code34214	広島県	安芸高田市	ひろしまけん	あきたかたし	34.70317928	132.66079
342157	code34215	広島県	江田島市	ひろしまけん	えたじまし	34.21490215	132.4471381
343021	code34302	広島県	府中町	ひろしまけん	ふちゅうちょう	34.39423975	132.5131243
343048	code34304	広島県	海田町	ひろしまけん	かいたちょう	34.36345425	132.5500023
343072	code34307	広島県	熊野町	ひろしまけん	くまのちょう	34.34678694	132.5955992
343099	code34309	広島県	坂町	ひろしまけん	さかちょう	34.3268463	132.5117298
343684	code34368	広島県	安芸太田町	ひろしまけん	あきおおたちょう	34.60890485	132.2665005
343692	code34369	広島県	北広島町	ひろしまけん	きたひろしまちょう	34.70557625	132.3796452
344311	code34431	広島県	大崎上島町	ひろしまけん	おおさきかみじまちょう	34.24066481	132.8943069
344621	code34462	広島県	世羅町	ひろしまけん	せらちょう	34.61718938	133.0058462
345458	code34545	広島県	神石高原町	ひろしまけん	じんせきこうげんちょう	34.75332483	133.2628109
352012	code35201	山口県	下関市	やまぐちけん	しものせきし	34.14539024	130.9939216
352021	code35202	山口県	宇部市	やまぐちけん	うべし	34.03058302	131.2752963
352039	code35203	山口県	山口市	やまぐちけん	やまぐちし	34.20332765	131.5490885
352047	code35204	山口県	萩市	やまぐちけん	はぎし	34.46033894	131.5282639
352063	code35206	山口県	防府市	やまぐちけん	ほうふし	34.07326324	131.5807475
352071	code35207	山口県	下松市	やまぐちけん	くだまつし	34.0467956	131.8900624
352080	code35208	山口県	岩国市	やまぐちけん	いわくにし	34.21502073	132.0693033
352101	code35210	山口県	光市	やまぐちけん	ひかりし	33.97522552	131.9904445
352110	code35211	山口県	長門市	やまぐちけん	ながとし	34.35834357	131.1225138
352128	code35212	山口県	柳井市	やまぐちけん	やないし	33.95658756	132.1269001
352136	code35213	山口県	美祢市	やまぐちけん	みねし	34.20598947	131.2517132
352152	code35215	山口県	周南市	やまぐちけん	シュウナンシ	34.13189229	131.8297181
352161	code35216	山口県	山陽小野田市	やまぐちけん	さんようおのだし	34.03582215	131.1576413
353051	code35305	山口県	周防大島町	やまぐちけん	すおうおおしまちょう	33.91401829	132.3095667
353213	code35321	山口県	和木町	やまぐちけん	わきちょう	34.19768233	132.2185438
353418	code35341	山口県	上関町	やまぐちけん	かみのせきちょう	33.82196463	132.0739751
353434	code35343	山口県	田布施町	やまぐちけん	たぶせちょう	33.94327135	132.0281502
353442	code35344	山口県	平生町	やまぐちけん	ひらおちょう	33.90524531	132.0960498
355020	code35502	山口県	阿武町	やまぐちけん	あぶちょう	34.53420952	131.5469207
362018	code36201	徳島県	徳島市	とくしまけん	とくしまし	34.04210222	134.5247639
362026	code36202	徳島県	鳴門市	とくしまけん	なるとし	34.18493852	134.5478812
362034	code36203	徳島県	小松島市	とくしまけん	こまつしまし	33.98587888	134.5944368
362042	code36204	徳島県	阿南市	とくしまけん	あなんし	33.87404403	134.6134258
362051	code36205	徳島県	吉野川市	とくしまけん	よしのがわし	34.03701743	134.2923116
362069	code36206	徳島県	阿波市	とくしまけん	あわし	34.13392897	134.2975814
362077	code36207	徳島県	美馬市	とくしまけん	みまし	34.02048927	134.1456201
362085	code36208	徳島県	三好市	とくしまけん	みよしし	33.92579344	133.8542727
363014	code36301	徳島県	勝浦町	とくしまけん	かつうらちょう	33.92106732	134.4918444
363022	code36302	徳島県	上勝町	とくしまけん	かみかつちょう	33.89923996	134.3816047
363219	code36321	徳島県	佐那河内村	とくしまけん	さなごうちそん	33.98899281	134.4577772
363413	code36341	徳島県	石井町	とくしまけん	いしいちょう	34.07881362	134.4372626
363421	code36342	徳島県	神山町	とくしまけん	かみやまちょう	33.98151902	134.3447133
363685	code36368	徳島県	那賀町	とくしまけん	なかちょう	33.80595682	134.2916221
363839	code36383	徳島県	牟岐町	とくしまけん	むぎちょう	33.68903789	134.4181279
363871	code36387	徳島県	美波町	とくしまけん	みなみちょう	33.75791674	134.5285861
363880	code36388	徳島県	海陽町	とくしまけん	かいようちょう	33.64167194	134.2849139
364011	code36401	徳島県	松茂町	とくしまけん	まつしげちょう	34.13181714	134.5963871
364029	code36402	徳島県	北島町	とくしまけん	きたじまちょう	34.12851822	134.5497552
364037	code36403	徳島県	藍住町	とくしまけん	あいずみちょう	34.12235064	134.4910105
364045	code36404	徳島県	板野町	とくしまけん	いたのちょう	34.15282313	134.4522104
364053	code36405	徳島県	上板町	とくしまけん	かみいたちょう	34.13017005	134.4094737
364681	code36468	徳島県	つるぎ町	とくしまけん	つるぎちょう	33.95994917	134.0526221
364894	code36489	徳島県	東みよし町	とくしまけん	ひがしみよしちょう	34.04111193	133.9153391
372013	code37201	香川県	高松市	かがわけん	たかまつし	34.28525884	134.0548305
372021	code37202	香川県	丸亀市	かがわけん	まるがめし	34.2686812	133.82636
372030	code37203	香川県	坂出市	かがわけん	さかいでし	34.32628759	133.8834445
372048	code37204	香川県	善通寺市	かがわけん	ぜんつうじし	34.22651095	133.7791397
372056	code37205	香川県	観音寺市	かがわけん	かんおんじし	34.07414971	133.6760102
372064	code37206	香川県	さぬき市	かがわけん	さぬきし	34.27550077	134.2150751
372072	code37207	香川県	東かがわ市	かがわけん	ひがしかがわし	34.21055065	134.3278079
372081	code37208	香川県	三豊市	かがわけん	みとよし	34.17122533	133.7098778
373222	code37322	香川県	土庄町	かがわけん	とのしょうちょう	34.51398493	134.2270711
373249	code37324	香川県	小豆島町	かがわけん	しょうどしまちょう	34.48391651	134.2874473
373419	code37341	香川県	三木町	かがわけん	みきちょう	34.2385683	134.1420904
373648	code37364	香川県	直島町	かがわけん	なおしまちょう	34.461406	133.9815394
373869	code37386	香川県	宇多津町	かがわけん	うたづちょう	34.300813	133.827362
373877	code37387	香川県	綾川町	かがわけん	あやがわちょう	34.20338163	133.9692169
374032	code37403	香川県	琴平町	かがわけん	ことひらちょう	34.19467044	133.8137307
374041	code37404	香川県	多度津町	かがわけん	たどつちょう	34.25628035	133.7424432
374067	code37406	香川県	まんのう町	かがわけん	まんのうちょう	34.14744239	133.9085199
382019	code38201	愛媛県	松山市	えひめけん	まつやまし	33.85979447	132.8076959
382027	code38202	愛媛県	今治市	えひめけん	いまばりし	34.02799992	132.9377222
382035	code38203	愛媛県	宇和島市	えひめけん	うわじまし	33.17866915	132.5204836
382043	code38204	愛媛県	八幡浜市	えひめけん	やわたはまし	33.46074957	132.4269127
382051	code38205	愛媛県	新居浜市	えひめけん	にいはまし	33.90847056	133.3343229
382060	code38206	愛媛県	西条市	えひめけん	サイジョウシ	33.86663225	133.1073933
382078	code38207	愛媛県	大洲市	えひめけん	おおずし	33.5162577	132.6161967
382108	code38210	愛媛県	伊予市	えひめけん	いよし	33.6916234	132.6894484
382132	code38213	愛媛県	四国中央市	えひめけん	しこくちゅうおうし	33.93416388	133.5285219
382141	code38214	愛媛県	西予市	えひめけん	せいよし	33.39625067	132.6258531
382159	code38215	愛媛県	東温市	えひめけん	とうおんし	33.8091835	132.9304841
383562	code38356	愛媛県	上島町	えひめけん	かみじまちょう	34.26610655	133.2158577
383864	code38386	愛媛県	久万高原町	えひめけん	くまこうげんちょう	33.63992971	132.9821314
384011	code38401	愛媛県	松前町	えひめけん	まさきちょう	33.78975564	132.734523
384020	code38402	愛媛県	砥部町	えひめけん	とべちょう	33.70249682	132.7884685
384224	code38422	愛媛県	内子町	えひめけん	うちこちょう	33.57505085	132.7607338
384429	code38442	愛媛県	伊方町	えひめけん	いかたちょう	33.42683383	132.1979692
384844	code38484	愛媛県	松野町	えひめけん	まつのちょう	33.21601064	132.71655
384887	code38488	愛媛県	鬼北町	えひめけん	きほくちょう	33.2961451	132.735278
385069	code38506	愛媛県	愛南町	えひめけん	あいなんちょう	32.98518838	132.525391
392014	code39201	高知県	高知市	こうちけん	こうちし	33.5731063	133.5179404
392022	code39202	高知県	室戸市	こうちけん	むろとし	33.38181119	134.1412393
392031	code39203	高知県	安芸市	こうちけん	あきし	33.594582	133.9639265
392049	code39204	高知県	南国市	こうちけん	なんこくし	33.61143654	133.6227501
392057	code39205	高知県	土佐市	こうちけん	とさし	33.4740289	133.3894971
392065	code39206	高知県	須崎市	こうちけん	すさきし	33.415593	133.3374657
392081	code39208	高知県	宿毛市	こうちけん	すくもし	32.95098746	132.7359626
392090	code39209	高知県	土佐清水市	こうちけん	とさしみずし	32.82667028	132.9031459
392103	code39210	高知県	四万十市	こうちけん	しまんとし	33.07989903	132.8581066
392111	code39211	高知県	香南市	こうちけん	こうなんし	33.58752244	133.7920358
392120	code39212	高知県	香美市	こうちけん	かみし	33.70700894	133.8299224
393011	code39301	高知県	東洋町	こうちけん	とうようちょう	33.51387743	134.2394232
393029	code39302	高知県	奈半利町	こうちけん	なはりちょう	33.41946143	134.0628856
393037	code39303	高知県	田野町	こうちけん	たのちょう	33.44107333	134.0130949
393045	code39304	高知県	安田町	こうちけん	やすだちょう	33.49112765	134.0107121
393053	code39305	高知県	北川村	こうちけん	きたがわむら	33.52360797	134.1247171
393061	code39306	高知県	馬路村	こうちけん	うまじむら	33.61656192	134.0877861
393070	code39307	高知県	芸西村	こうちけん	げいせいむら	33.54942475	133.825916
393410	code39341	高知県	本山町	こうちけん	もとやまちょう	33.79751055	133.5801377
393444	code39344	高知県	大豊町	こうちけん	おおとよちょう	33.80162743	133.712208
393631	code39363	高知県	土佐町	こうちけん	とさちょう	33.73469929	133.4830069
393649	code39364	高知県	大川村	こうちけん	おおかわむら	33.80345536	133.4155095
393860	code39386	高知県	いの町	こうちけん	いのちょう	33.66023246	133.3370531
393878	code39387	高知県	仁淀川町	こうちけん	ニヨドガワチョウ	33.57268389	133.1304749
394017	code39401	高知県	中土佐町	こうちけん	なかとさちょう	33.33201104	133.1699722
394025	code39402	高知県	佐川町	こうちけん	さかわちょう	33.50080565	133.2774452
394033	code39403	高知県	越知町	こうちけん	おちちょう	33.54570976	133.2272061
394050	code39405	高知県	梼原町	こうちけん	ゆすはらちょう	33.39635569	132.9221609
394106	code39410	高知県	日高村	こうちけん	ひだかむら	33.54452379	133.3468913
394114	code39411	高知県	津野町	こうちけん	つのちょう	33.42674406	133.1053259
394122	code39412	高知県	四万十町	こうちけん	しまんとちょう	33.23167331	133.0514868
394246	code39424	高知県	大月町	こうちけん	おおつきちょう	32.81498597	132.7065055
394271	code39427	高知県	三原村	こうちけん	みはらむら	32.90055231	132.8508306
394289	code39428	高知県	黒潮町	こうちけん	くろしおちょう	33.08508267	133.0636205
401005	code40100	福岡県	北九州市	ふくおかけん	キタキュウシュウシ	33.87223438	130.8536363
401307	code40130	福岡県	福岡市	ふくおかけん	ふくおかし	33.59296083	130.3573878
402028	code40202	福岡県	大牟田市	ふくおかけん	おおむたし	33.04678796	130.4742619
402036	code40203	福岡県	久留米市	ふくおかけん	くるめし	33.29185611	130.5268529
402044	code40204	福岡県	直方市	ふくおかけん	のおがたし	33.751722	130.7400097
402052	code40205	福岡県	飯塚市	ふくおかけん	いいづかし	33.60966708	130.6732785
402061	code40206	福岡県	田川市	ふくおかけん	たがわし	33.63160696	130.7996618
402079	code40207	福岡県	柳川市	ふくおかけん	やながわし	33.15558873	130.4106457
402109	code40210	福岡県	八女市	ふくおかけん	やめし	33.18971083	130.6951841
402117	code40211	福岡県	筑後市	ふくおかけん	ちくごし	33.21318412	130.4990996
402125	code40212	福岡県	大川市	ふくおかけん	おおかわし	33.20956511	130.3838516
402133	code40213	福岡県	行橋市	ふくおかけん	ゆくはしし	33.71370914	130.9696393
402141	code40214	福岡県	豊前市	ふくおかけん	ぶぜんし	33.5714614	131.0841805
402150	code40215	福岡県	中間市	ふくおかけん	なかまし	33.8258901	130.7014414
402168	code40216	福岡県	小郡市	ふくおかけん	おごおりし	33.39908206	130.5644263
402176	code40217	福岡県	筑紫野市	ふくおかけん	ちくしのし	33.48358527	130.5409549
402184	code40218	福岡県	春日市	ふくおかけん	かすがし	33.52859427	130.4545943
402192	code40219	福岡県	大野城市	ふくおかけん	おおのじょうし	33.51913105	130.4825575
402206	code40220	福岡県	宗像市	ふくおかけん	むなかたし	33.81568131	130.5532116
402214	code40221	福岡県	太宰府市	ふくおかけん	だざいふし	33.51562743	130.5215477
402231	code40223	福岡県	古賀市	ふくおかけん	こがし	33.71816513	130.5090838
402249	code40224	福岡県	福津市	ふくおかけん	ふくつし	33.79326969	130.4921356
402257	code40225	福岡県	うきは市	ふくおかけん	うきはし	33.31738427	130.783974
402265	code40226	福岡県	宮若市	ふくおかけん	みやわかし	33.71893589	130.6183747
402273	code40227	福岡県	嘉麻市	ふくおかけん	かまし	33.5387567	130.7403263
402281	code40228	福岡県	朝倉市	ふくおかけん	あさくらし	33.42162922	130.7425906
402290	code40229	福岡県	みやま市	ふくおかけん	みやまし	33.127251	130.4983117
402303	code40230	福岡県	糸島市	ふくおかけん	いとしまし	33.53774365	130.1574367
402311	code40231	福岡県	那珂川市	フクオカケン	ナカガワシ		
403415	code40341	福岡県	宇美町	ふくおかけん	うみまち	33.56060556	130.5322493
403423	code40342	福岡県	篠栗町	ふくおかけん	ささぐりまち	33.62877363	130.5539508
403431	code40343	福岡県	志免町	ふくおかけん	しめまち	33.58633673	130.4769244
403440	code40344	福岡県	須恵町	ふくおかけん	すえまち	33.59422142	130.5277868
403458	code40345	福岡県	新宮町	ふくおかけん	しんぐうまち	33.69477225	130.4724838
403482	code40348	福岡県	久山町	ふくおかけん	ひさやままち	33.66979635	130.5190945
403491	code40349	福岡県	粕屋町	ふくおかけん	かすやまち	33.61684462	130.4755866
403814	code40381	福岡県	芦屋町	ふくおかけん	あしやまち	33.89542117	130.6650701
403822	code40382	福岡県	水巻町	ふくおかけん	みずまきまち	33.85644075	130.6974506
403831	code40383	福岡県	岡垣町	ふくおかけん	おかがきまち	33.85964911	130.5976343
403849	code40384	福岡県	遠賀町	ふくおかけん	おんがちょう	33.84415425	130.6645705
404012	code40401	福岡県	小竹町	ふくおかけん	こたけまち	33.70725258	130.7051623
404021	code40402	福岡県	鞍手町	ふくおかけん	くらてまち	33.78345729	130.6723654
404217	code40421	福岡県	桂川町	ふくおかけん	けいせんまち	33.57033424	130.6775185
404471	code40447	福岡県	筑前町	ふくおかけん	ちくぜんまち	33.46385562	130.6238234
404489	code40448	福岡県	東峰村	ふくおかけん	とうほうむら	33.44427969	130.8398053
405035	code40503	福岡県	大刀洗町	ふくおかけん	たちあらいまち	33.38147892	130.6268942
405221	code40522	福岡県	大木町	ふくおかけん	おおきまち	33.21319415	130.4425248
405442	code40544	福岡県	広川町	ふくおかけん	ひろかわまち	33.24995157	130.5605838
406015	code40601	福岡県	香春町	ふくおかけん	かわらまち	33.68088331	130.8558113
406023	code40602	福岡県	添田町	ふくおかけん	そえだまち	33.52399957	130.8710219
406040	code40604	福岡県	糸田町	ふくおかけん	いとだまち	33.65688475	130.7719561
406058	code40605	福岡県	川崎町	ふくおかけん	かわさきまち	33.57141022	130.8182068
406082	code40608	福岡県	大任町	ふくおかけん	おおとうまち	33.61419354	130.8493088
406091	code40609	福岡県	赤村	ふくおかけん	あかむら	33.60578973	130.8899041
406104	code40610	福岡県	福智町	ふくおかけん	ふくちまち	33.7022065	130.7894948
406210	code40621	福岡県	苅田町	ふくおかけん	かんだまち	33.77434111	130.9825933
406252	code40625	福岡県	みやこ町	ふくおかけん	みやこまち	33.63389479	130.9390949
406422	code40642	福岡県	吉富町	ふくおかけん	よしとみまち	33.606635	131.1699215
406465	code40646	福岡県	上毛町	ふくおかけん	こうげまち	33.54408611	131.1399602
406473	code40647	福岡県	築上町	ふくおかけん	ちくじょうまち	33.60766167	131.015864
412015	code41201	佐賀県	佐賀市	さがけん	さがし	33.31793862	130.2713516
412023	code41202	佐賀県	唐津市	さがけん	からつし	33.4416478	129.953199
412031	code41203	佐賀県	鳥栖市	さがけん	とすし	33.38462119	130.4912531
412040	code41204	佐賀県	多久市	さがけん	たくし	33.276159	130.110197
412058	code41205	佐賀県	伊万里市	さがけん	いまりし	33.31641434	129.8808889
412066	code41206	佐賀県	武雄市	さがけん	たけおし	33.19715438	130.0093225
412074	code41207	佐賀県	鹿島市	さがけん	かしまし	33.06574272	130.0916743
412082	code41208	佐賀県	小城市	さがけん	おぎし	33.266932	130.1953743
412091	code41209	佐賀県	嬉野市	さがけん	うれしのし	33.09371195	130.0197897
412104	code41210	佐賀県	神埼市	さがけん	かんざきし	33.334754	130.356983
413275	code41327	佐賀県	吉野ヶ里町	さがけん	よしのがりちょう	33.36843656	130.3984583
413411	code41341	佐賀県	基山町	さがけん	きやまちょう	33.41984073	130.5186851
413453	code41345	佐賀県	上峰町	さがけん	かみみねちょう	33.33877536	130.4207424
413461	code41346	佐賀県	みやき町	さがけん	みやきちょう	33.31473197	130.4442585
413879	code41387	佐賀県	玄海町	さがけん	げんかいちょう	33.47681318	129.8569232
414018	code41401	佐賀県	有田町	さがけん	ありたちょう	33.1980725	129.8675068
414239	code41423	佐賀県	大町町	さがけん	おおまちちょう	33.21751767	130.1187024
414247	code41424	佐賀県	江北町	さがけん	こうほくまち	33.2235706	130.1579693
414255	code41425	佐賀県	白石町	さがけん	しろいしちょう	33.1662342	130.1470077
414417	code41441	佐賀県	太良町	さがけん	たらちょう	32.99309014	130.1566355
422011	code42201	長崎県	長崎市	ながさきけん	ながさきし	32.77522857	129.8268799
422029	code42202	長崎県	佐世保市	ながさきけん	させぼし	33.19492863	129.7018479
422037	code42203	長崎県	島原市	ながさきけん	しまばらし	32.78777281	130.3245675
422045	code42204	長崎県	諫早市	ながさきけん	いさはやし	32.86048069	130.0457957
422053	code42205	長崎県	大村市	ながさきけん	おおむらし	32.93839981	129.999132
422070	code42207	長崎県	平戸市	ながさきけん	ひらどし	33.28903529	129.4635429
422088	code42208	長崎県	松浦市	ながさきけん	まつうらし	33.33991669	129.7163127
422096	code42209	長崎県	対馬市	ながさきけん	つしまし	34.47738289	129.363699
422100	code42210	長崎県	壱岐市	ながさきけん	いきし	33.78088009	129.7208113
422118	code42211	長崎県	五島市	ながさきけん	ごとうし	32.6889701	128.740534
422126	code42212	長崎県	西海市	ながさきけん	さいかいし	32.99925259	129.7067943
422134	code42213	長崎県	雲仙市	ながさきけん	うんぜんし	32.76966754	130.2221381
422142	code42214	長崎県	南島原市	ながさきけん	みなみしまばらし	32.67067322	130.2521446
423076	code42307	長崎県	長与町	ながさきけん	ながよちょう	32.8401373	129.8791487
423084	code42308	長崎県	時津町	ながさきけん	とぎつちょう	32.84370469	129.826626
423211	code42321	長崎県	東彼杵町	ながさきけん	ひがしそのぎちょう	33.03451586	129.9605464
423220	code42322	長崎県	川棚町	ながさきけん	かわたなちょう	33.07637433	129.8618721
423238	code42323	長崎県	波佐見町	ながさきけん	はさみちょう	33.126559	129.9018865
423831	code42383	長崎県	小値賀町	ながさきけん	おぢかちょう	33.19633209	129.0580423
423912	code42391	長崎県	佐々町	ながさきけん	さざちょう	33.24169508	129.6550103
424111	code42411	長崎県	新上五島町	ながさきけん	しんかみごとうちょう	32.97635757	129.0801316
431001	code43100	熊本県	熊本市	くまもとけん	くまもとし	32.8071474	130.7045092
432024	code43202	熊本県	八代市	くまもとけん	やつしろし	32.48314483	130.7360669
432032	code43203	熊本県	人吉市	くまもとけん	ひとよしし	32.17896607	130.7522688
432041	code43204	熊本県	荒尾市	くまもとけん	あらおし	32.97135421	130.4769538
432059	code43205	熊本県	水俣市	くまもとけん	みなまたし	32.17730083	130.4643807
432067	code43206	熊本県	玉名市	くまもとけん	たまなし	32.91952707	130.571103
432083	code43208	熊本県	山鹿市	くまもとけん	やまがし	33.04834996	130.7144947
432105	code43210	熊本県	菊池市	くまもとけん	きくちし	32.98908849	130.8507347
432113	code43211	熊本県	宇土市	くまもとけん	うとし	32.67959111	130.6134105
432121	code43212	熊本県	上天草市	くまもとけん	かみあまくさし	32.45787686	130.3959964
432130	code43213	熊本県	宇城市	くまもとけん	うきし	32.63011725	130.6347166
432148	code43214	熊本県	阿蘇市	くまもとけん	あそし	32.96066709	131.0954231
432156	code43215	熊本県	天草市	くまもとけん	あまくさし	32.33787693	130.0874915
432164	code43216	熊本県	合志市	くまもとけん	こうしし	32.89072289	130.7716053
433489	code43348	熊本県	美里町	くまもとけん	みさとまち	32.62040118	130.8831147
433641	code43364	熊本県	玉東町	くまもとけん	ギョクトウマチ	32.90668613	130.6310508
433675	code43367	熊本県	南関町	くまもとけん	なんかんまち	33.03347332	130.5547664
433683	code43368	熊本県	長洲町	くまもとけん	ながすまち	32.92993858	130.4668192
433691	code43369	熊本県	和水町	くまもとけん	なごみまち	33.02980727	130.6204007
434035	code43403	熊本県	大津町	くまもとけん	おおづまち	32.89955532	130.9132629
434043	code43404	熊本県	菊陽町	くまもとけん	きくようまち	32.86236311	130.8094232
434230	code43423	熊本県	南小国町	くまもとけん	みなみおぐにまち	33.07524127	131.0920483
434248	code43424	熊本県	小国町	くまもとけん	おぐにまち	33.1358567	131.0746659
434256	code43425	熊本県	産山村	くまもとけん	うぶやまむら	33.00239847	131.2061888
434281	code43428	熊本県	高森町	くまもとけん	たかもりまち	32.8333309	131.2095925
434329	code43432	熊本県	西原村	くまもとけん	にしはらむら	32.82356075	130.9423997
434337	code43433	熊本県	南阿蘇村	くまもとけん	みなみあそむら	32.84346373	131.0265707
434418	code43441	熊本県	御船町	くまもとけん	みふねまち	32.73585848	130.8580892
434426	code43442	熊本県	嘉島町	くまもとけん	かしままち	32.74556631	130.7527284
434434	code43443	熊本県	益城町	くまもとけん	ましきまち	32.7855887	130.8334074
434442	code43444	熊本県	甲佐町	くまもとけん	こうさまち	32.67594121	130.8131121
434477	code43447	熊本県	山都町	くまもとけん	やまとちょう	32.69574775	131.0625362
434680	code43468	熊本県	氷川町	くまもとけん	ひかわちょう	32.57869544	130.6737564
434825	code43482	熊本県	芦北町	くまもとけん	あしきたまち	32.30293202	130.5403513
434841	code43484	熊本県	津奈木町	くまもとけん	つなぎまち	32.24828282	130.4536236
435015	code43501	熊本県	錦町	くまもとけん	にしきまち	32.1775602	130.8539452
435058	code43505	熊本県	多良木町	くまもとけん	たらぎまち	32.2438739	130.9993969
435066	code43506	熊本県	湯前町	くまもとけん	ゆのまえまち	32.2662042	131.0196131
435074	code43507	熊本県	水上村	くまもとけん	みずかみむら	32.36149076	131.0183883
435104	code43510	熊本県	相良村	くまもとけん	さがらむら	32.30102171	130.8254225
435112	code43511	熊本県	五木村	くまもとけん	いつきむら	32.42094963	130.8357424
435121	code43512	熊本県	山江村	くまもとけん	やまえむら	32.31207281	130.7622105
435139	code43513	熊本県	球磨村	くまもとけん	くまむら	32.26018934	130.6485248
435147	code43514	熊本県	あさぎり町	くまもとけん	あさぎりちょう	32.21270303	130.9182944
435317	code43531	熊本県	苓北町	くまもとけん	れいほくまち	32.48838446	130.0624429
442011	code44201	大分県	大分市	おおいたけん	おおいたし	33.1760612	131.6518533
442020	code44202	大分県	別府市	おおいたけん	ベップシ	33.28789803	131.4481468
442038	code44203	大分県	中津市	おおいたけん	なかつし	33.4708435	131.135841
442046	code44204	大分県	日田市	おおいたけん	ひたし	33.23372482	130.9520801
442054	code44205	大分県	佐伯市	おおいたけん	さいきし	32.88866059	131.8544061
442062	code44206	大分県	臼杵市	おおいたけん	うすきし	33.08284596	131.7652056
442071	code44207	大分県	津久見市	おおいたけん	つくみし	33.07628776	131.8957118
442089	code44208	大分県	竹田市	おおいたけん	たけたし	33.01235249	131.3357675
442097	code44209	大分県	豊後高田市	おおいたけん	ぶんごたかだし	33.58109281	131.5026211
442101	code44210	大分県	杵築市	おおいたけん	きつきし	33.44373913	131.5493922
442119	code44211	大分県	宇佐市	おおいたけん	うさし	33.45432171	131.3435164
442127	code44212	大分県	豊後大野市	おおいたけん	ぶんごおおのし	32.97240001	131.5175141
442135	code44213	大分県	由布市	おおいたけん	ゆふし	33.21108472	131.3888749
442143	code44214	大分県	国東市	おおいたけん	くにさきし	33.57623094	131.6385371
443221	code44322	大分県	姫島村	おおいたけん	ひめしまむら	33.72663525	131.6581269
443417	code44341	大分県	日出町	おおいたけん	ひじまち	33.37619993	131.5271213
444618	code44461	大分県	九重町	おおいたけん	ここのえまち	33.19543328	131.223944
444626	code44462	大分県	玖珠町	おおいたけん	くすまち	33.30250187	131.1778814
452017	code45201	宮崎県	宮崎市	みやざきけん	みやざきし	31.88919549	131.3460296
452025	code45202	宮崎県	都城市	みやざきけん	みやこのじょうし	31.79613209	131.1000131
452033	code45203	宮崎県	延岡市	みやざきけん	のべおかし	32.66335985	131.6726799
452041	code45204	宮崎県	日南市	みやざきけん	にちなんし	31.63721355	131.3340014
452050	code45205	宮崎県	小林市	みやざきけん	こばやしし	32.02634274	131.0350682
452068	code45206	宮崎県	日向市	みやざきけん	ひゅうがし	32.39026991	131.5442999
452076	code45207	宮崎県	串間市	みやざきけん	くしまし	31.49559849	131.272559
452084	code45208	宮崎県	西都市	みやざきけん	さいとし	32.17770859	131.3098557
452092	code45209	宮崎県	えびの市	みやざきけん	えびのし	32.05018816	130.8331918
453412	code45341	宮崎県	三股町	みやざきけん	みまたちょう	31.74309459	131.1852781
453617	code45361	宮崎県	高原町	みやざきけん	たかはるちょう	31.92476072	131.0074719
453820	code45382	宮崎県	国富町	みやざきけん	くにとみちょう	32.04170516	131.2871974
453838	code45383	宮崎県	綾町	みやざきけん	あやちょう	32.03863652	131.205756
454010	code45401	宮崎県	高鍋町	みやざきけん	たかなべちょう	32.13264305	131.4950092
454028	code45402	宮崎県	新富町	みやざきけん	しんとみちょう	32.08979574	131.4643956
454036	code45403	宮崎県	西米良村	みやざきけん	にしめらそん	32.22265328	131.1589934
454044	code45404	宮崎県	木城町	みやざきけん	きじょうちょう	32.23528558	131.4036962
454052	code45405	宮崎県	川南町	みやざきけん	かわみなみちょう	32.21068022	131.5053234
454061	code45406	宮崎県	都農町	みやざきけん	つのちょう	32.27587182	131.5111707
454214	code45421	宮崎県	門川町	みやざきけん	かどがわちょう	32.48985312	131.6075533
454290	code45429	宮崎県	諸塚村	みやざきけん	もろつかそん	32.55021897	131.3087021
454303	code45430	宮崎県	椎葉村	みやざきけん	しいばそん	32.45789638	131.1536238
454311	code45431	宮崎県	美郷町	みやざきけん	みさとちょう	32.456185	131.3653612
454419	code45441	宮崎県	高千穂町	みやざきけん	たかちほちょう	32.74670015	131.3071366
454427	code45442	宮崎県	日之影町	みやざきけん	ひのかげちょう	32.69883155	131.4179949
454435	code45443	宮崎県	五ヶ瀬町	みやざきけん	ごかせちょう	32.65134755	131.1969989
462012	code46201	鹿児島県	鹿児島市	かごしまけん	かごしまし	31.54324507	130.5065877
